user_id;age
39966;28.0
39967;
39968;36.0
39969;46.0
39970;41.0
39971;47.0
39972;47.0
39973;20.0
39974;26.0
39975;17.0
39976;
39977;
39978;
39979;19.0
39980;
39981;26.0
39982;
39983;43.0
39984;
39985;
39986;
39987;23.0
39988;55.0
39989;16.0
39990;60.0
39991;34.0
39992;51.0
39993;
39994;29.0
39995;65.0
39996;18.0
39997;33.0
39998;21.0
39999;54.0
40000;37.0
40001;
40002;
40003;22.0
40004;
40005;
40006;
40007;
40008;
40009;38.0
40010;24.0
40011;16.0
40012;44.0
40013;28.0
40014;
40015;
40016;25.0
40017;52.0
40018;
40019;61.0
40020;
40021;
40022;
40023;28.0
40024;
40025;47.0
40026;16.0
40027;50.0
40028;37.0
40029;26.0
40030;70.0
40031;
40032;22.0
40033;20.0
40034;20.0
40035;16.0
40036;
40037;54.0
40038;25.0
40039;
40040;32.0
40041;51.0
40042;
40043;32.0
40044;
40045;
40046;
40047;40.0
40048;56.0
40049;
40050;43.0
40051;
40052;
40053;22.0
40054;28.0
40055;
40056;54.0
40057;39.0
40058;
40059;64.0
40060;
40061;
40062;
40063;
40064;
40065;
40066;
40067;61.0
40068;
40069;
40070;46.0
40071;
40072;57.0
40073;
40074;47.0
40075;
40076;63.0
40077;44.0
40078;
40079;51.0
40080;
40081;
40082;60.0
40083;57.0
40084;
40085;
40086;
40087;
40088;
40089;40.0
40090;
40091;
40092;31.0
40093;64.0
40094;23.0
40095;
40096;38.0
40097;
40098;
40099;
40100;
40101;21.0
40102;
40103;52.0
40104;
40105;52.0
40106;21.0
40107;
40108;55.0
40109;68.0
40110;
40111;
40112;50.0
40113;53.0
40114;38.0
40115;
40116;
40117;
40118;46.0
40119;58.0
40120;
40121;30.0
40122;
40123;
40124;60.0
40125;
40126;39.0
40127;
40128;38.0
40129;
40130;65.0
40131;52.0
40132;
40133;52.0
40134;
40135;38.0
40136;24.0
40137;32.0
40138;57.0
40139;60.0
40140;54.0
40141;52.0
40142;52.0
40143;46.0
40144;
40145;35.0
40146;27.0
40147;53.0
40148;
40149;
40150;56.0
40151;
40152;54.0
40153;60.0
40154;64.0
40155;56.0
40156;
40157;31.0
40158;62.0
40159;44.0
40160;
40161;
40162;26.0
40163;47.0
40164;
40165;55.0
40166;
40167;
40168;64.0
40169;35.0
40170;43.0
40171;
40172;60.0
40173;42.0
40174;23.0
40175;
40176;
40177;
40178;54.0
40179;48.0
40180;35.0
40181;
40182;32.0
40183;24.0
40184;34.0
40185;22.0
40186;29.0
40187;
40188;25.0
40189;50.0
40190;45.0
40191;25.0
40192;65.0
40193;33.0
40194;43.0
40195;
40196;40.0
40197;55.0
40198;
40199;39.0
40200;51.0
40201;52.0
40202;17.0
40203;54.0
40204;33.0
40205;
40206;27.0
40207;38.0
40208;
40209;27.0
40210;
40211;29.0
40212;21.0
40213;57.0
40214;38.0
40215;53.0
40216;43.0
40217;25.0
40218;
40219;
40220;
40221;
40222;33.0
40223;28.0
40224;
40225;
40226;
40227;26.0
40228;
40229;41.0
40230;39.0
40231;57.0
40232;13.0
40233;32.0
40234;
40235;62.0
40236;
40237;
40238;36.0
40239;39.0
40240;
40241;
40242;
40243;44.0
40244;40.0
40245;30.0
40246;
40247;72.0
40248;
40249;
40250;
40251;57.0
40252;43.0
40253;
40254;
40255;
40256;
40257;49.0
40258;42.0
40259;
40260;
40261;42.0
40262;50.0
40263;24.0
40264;51.0
40265;
40266;64.0
40267;22.0
40268;
40269;43.0
40270;
40271;24.0
40272;
40273;47.0
40274;54.0
40275;
40276;43.0
40277;48.0
40278;45.0
40279;41.0
40280;54.0
40281;42.0
40282;
40283;
40284;44.0
40285;52.0
40286;38.0
40287;42.0
40288;15.0
40289;
40290;
40291;
40292;
40293;58.0
40294;67.0
40295;
40296;
40297;
40298;
40299;
40300;
40301;43.0
40302;47.0
40303;50.0
40304;26.0
40305;
40306;41.0
40307;70.0
40308;
40309;
40310;
40311;64.0
40312;
40313;
40314;27.0
40315;57.0
40316;59.0
40317;56.0
40318;
40319;
40320;
40321;
40322;
40323;
40324;64.0
40325;35.0
40326;31.0
40327;60.0
40328;52.0
40329;
40330;
40331;
40332;32.0
40333;
40334;34.0
40335;40.0
40336;36.0
40337;34.0
40338;41.0
40339;
40340;58.0
40341;24.0
40342;46.0
40343;
40344;34.0
40345;56.0
40346;40.0
40347;50.0
40348;
40349;
40350;
40351;
40352;
40353;
40354;
40355;64.0
40356;39.0
40357;58.0
40358;
40359;41.0
40360;
40361;50.0
40362;
40363;
40364;57.0
40365;
40366;21.0
40367;34.0
40368;26.0
40369;32.0
40370;24.0
40371;
40372;32.0
40373;42.0
40374;29.0
40375;
40376;27.0
40377;15.0
40378;
40379;20.0
40380;48.0
40381;69.0
40382;42.0
40383;37.0
40384;
40385;31.0
40386;31.0
40387;
40388;
40389;22.0
40390;
40391;
40392;
40393;27.0
40394;
40395;32.0
40396;
40397;
40398;
40399;37.0
40400;
40401;
40402;
40403;75.0
40404;29.0
40405;
40406;
40407;37.0
40408;
40409;37.0
40410;
40411;51.0
40412;23.0
40413;17.0
40414;
40415;34.0
40416;
40417;
40418;54.0
40419;
40420;24.0
40421;
40422;
40423;
40424;29.0
40425;32.0
40426;
40427;74.0
40428;
40429;
40430;
40431;
40432;37.0
40433;52.0
40434;44.0
40435;24.0
40436;
40437;21.0
40438;28.0
40439;46.0
40440;25.0
40441;25.0
40442;38.0
40443;
40444;36.0
40445;
40446;
40447;
40448;30.0
40449;20.0
40450;
40451;
40452;
40453;20.0
40454;
40455;
40456;30.0
40457;
40458;50.0
40459;
40460;
40461;17.0
40462;46.0
40463;
40464;62.0
40465;19.0
40466;34.0
40467;24.0
40468;
40469;32.0
40470;52.0
40471;39.0
40472;29.0
40473;17.0
40474;22.0
40475;36.0
40476;
40477;
40478;24.0
40479;15.0
40480;
40481;
40482;34.0
40483;
40484;37.0
40485;
40486;26.0
40487;
40488;
40489;38.0
40490;
40491;
40492;29.0
40493;19.0
40494;26.0
40495;
40496;23.0
40497;28.0
40498;41.0
40499;
40500;27.0
40501;24.0
40502;
40503;
40504;
40505;
40506;31.0
40507;
40508;29.0
40509;27.0
40510;45.0
40511;40.0
40512;
40513;29.0
40514;30.0
40515;
40516;34.0
40517;28.0
40518;
40519;27.0
40520;75.0
40521;
40522;
40523;
40524;27.0
40525;46.0
40526;
40527;23.0
40528;
40529;38.0
40530;37.0
40531;26.0
40532;
40533;
40534;
40535;19.0
40536;58.0
40537;24.0
40538;
40539;24.0
40540;15.0
40541;
40542;
40543;
40544;
40545;61.0
40546;
40547;47.0
40548;
40549;62.0
40550;
40551;
40552;
40553;
40554;35.0
40555;
40556;54.0
40557;
40558;
40559;
40560;17.0
40561;
40562;26.0
40563;
40564;30.0
40565;33.0
40566;
40567;20.0
40568;30.0
40569;47.0
40570;21.0
40571;18.0
40572;47.0
40573;
40574;51.0
40575;
40576;31.0
40577;39.0
40578;
40579;
40580;
40581;49.0
40582;
40583;
40584;32.0
40585;
40586;33.0
40587;28.0
40588;24.0
40589;
40590;42.0
40591;
40592;41.0
40593;
40594;34.0
40595;31.0
40596;18.0
40597;26.0
40598;24.0
40599;
40600;40.0
40601;41.0
40602;37.0
40603;37.0
40604;27.0
40605;71.0
40606;39.0
40607;18.0
40608;
40609;34.0
40610;
40611;44.0
40612;25.0
40613;
40614;
40615;25.0
40616;32.0
40617;42.0
40618;57.0
40619;32.0
40620;53.0
40621;51.0
40622;32.0
40623;
40624;27.0
40625;54.0
40626;54.0
40627;29.0
40628;22.0
40629;31.0
40630;
40631;
40632;
40633;
40634;
40635;22.0
40636;
40637;19.0
40638;17.0
40639;
40640;39.0
40641;
40642;
40643;
40644;34.0
40645;69.0
40646;26.0
40647;40.0
40648;65.0
40649;34.0
40650;19.0
40651;41.0
40652;
40653;33.0
40654;
40655;45.0
40656;
40657;
40658;34.0
40659;13.0
40660;
40661;51.0
40662;27.0
40663;26.0
40664;27.0
40665;52.0
40666;
40667;
40668;35.0
40669;
40670;
40671;
40672;
40673;30.0
40674;55.0
40675;
40676;
40677;34.0
40678;37.0
40679;31.0
40680;
40681;
40682;25.0
40683;39.0
40684;
40685;
40686;47.0
40687;38.0
40688;
40689;
40690;49.0
40691;26.0
40692;26.0
40693;76.0
40694;
40695;
40696;
40697;41.0
40698;
40699;23.0
40700;
40701;
40702;35.0
40703;28.0
40704;
40705;
40706;31.0
40707;66.0
40708;52.0
40709;24.0
40710;
40711;54.0
40712;
40713;20.0
40714;33.0
40715;27.0
40716;44.0
40717;27.0
40718;
40719;27.0
40720;45.0
40721;24.0
40722;
40723;
40724;
40725;25.0
40726;28.0
40727;
40728;
40729;29.0
40730;27.0
40731;
40732;
40733;28.0
40734;15.0
40735;
40736;38.0
40737;
40738;44.0
40739;
40740;32.0
40741;
40742;39.0
40743;32.0
40744;
40745;50.0
40746;30.0
40747;39.0
40748;29.0
40749;
40750;21.0
40751;19.0
40752;58.0
40753;
40754;18.0
40755;
40756;
40757;68.0
40758;
40759;24.0
40760;
40761;13.0
40762;35.0
40763;30.0
40764;57.0
40765;20.0
40766;23.0
40767;45.0
40768;34.0
40769;30.0
40770;48.0
40771;
40772;49.0
40773;
40774;47.0
40775;15.0
40776;13.0
40777;16.0
40778;
40779;
40780;51.0
40781;49.0
40782;
40783;23.0
40784;
40785;
40786;
40787;60.0
40788;16.0
40789;26.0
40790;21.0
40791;
40792;44.0
40793;54.0
40794;48.0
40795;
40796;
40797;
40798;
40799;43.0
40800;
40801;
40802;53.0
40803;
40804;
40805;38.0
40806;38.0
40807;45.0
40808;38.0
40809;35.0
40810;
40811;30.0
40812;58.0
40813;
40814;18.0
40815;
40816;26.0
40817;
40818;44.0
40819;
40820;
40821;31.0
40822;19.0
40823;19.0
40824;50.0
40825;38.0
40826;19.0
40827;21.0
40828;
40829;
40830;27.0
40831;36.0
40832;44.0
40833;39.0
40834;
40835;25.0
40836;
40837;24.0
40838;54.0
40839;42.0
40840;51.0
40841;38.0
40842;
40843;
40844;
40845;27.0
40846;26.0
40847;
40848;
40849;
40850;53.0
40851;25.0
40852;23.0
40853;
40854;33.0
40855;
40856;17.0
40857;
40858;
40859;
40860;
40861;55.0
40862;55.0
40863;40.0
40864;
40865;33.0
40866;59.0
40867;46.0
40868;26.0
40869;
40870;30.0
40871;
40872;60.0
40873;
40874;
40875;22.0
40876;
40877;34.0
40878;29.0
40879;47.0
40880;
40881;
40882;57.0
40883;35.0
40884;
40885;26.0
40886;44.0
40887;25.0
40888;49.0
40889;37.0
40890;
40891;
40892;38.0
40893;55.0
40894;46.0
40895;50.0
40896;
40897;
40898;19.0
40899;22.0
40900;47.0
40901;18.0
40902;
40903;
40904;19.0
40905;
40906;
40907;
40908;71.0
40909;
40910;
40911;
40912;
40913;63.0
40914;28.0
40915;14.0
40916;
40917;33.0
40918;
40919;60.0
40920;31.0
40921;22.0
40922;53.0
40923;
40924;25.0
40925;12.0
40926;52.0
40927;
40928;15.0
40929;
40930;
40931;18.0
40932;41.0
40933;
40934;
40935;15.0
40936;33.0
40937;42.0
40938;
40939;25.0
40940;
40941;
40942;
40943;40.0
40944;
40945;
40946;
40947;36.0
40948;
40949;33.0
40950;
40951;
40952;14.0
40953;27.0
40954;29.0
40955;
40956;17.0
40957;
40958;26.0
40959;29.0
40960;
40961;33.0
40962;
40963;
40964;
40965;
40966;37.0
40967;
40968;
40969;24.0
40970;18.0
40971;11.0
40972;20.0
40973;
40974;
40975;
40976;
40977;56.0
40978;
40979;
40980;
40981;17.0
40982;35.0
40983;15.0
40984;
40985;32.0
40986;
40987;24.0
40988;35.0
40989;30.0
40990;23.0
40991;
40992;24.0
40993;57.0
40994;23.0
40995;
40996;16.0
40997;24.0
40998;20.0
40999;38.0
41000;
41001;
41002;
41003;58.0
41004;
41005;
41006;41.0
41007;35.0
41008;26.0
41009;
41010;17.0
41011;
41012;17.0
41013;
41014;
41015;
41016;38.0
41017;
41018;37.0
41019;38.0
41020;28.0
41021;23.0
41022;45.0
41023;
41024;
41025;31.0
41026;23.0
41027;
41028;23.0
41029;
41030;24.0
41031;
41032;
41033;18.0
41034;
41035;46.0
41036;
41037;
41038;
41039;
41040;43.0
41041;18.0
41042;25.0
41043;45.0
41044;
41045;29.0
41046;39.0
41047;48.0
41048;57.0
41049;31.0
41050;34.0
41051;23.0
41052;
41053;
41054;61.0
41055;
41056;
41057;51.0
41058;25.0
41059;35.0
41060;60.0
41061;
41062;
41063;
41064;
41065;28.0
41066;50.0
41067;
41068;32.0
41069;24.0
41070;28.0
41071;30.0
41072;66.0
41073;26.0
41074;
41075;
41076;24.0
41077;
41078;45.0
41079;13.0
41080;
41081;31.0
41082;31.0
41083;
41084;36.0
41085;38.0
41086;42.0
41087;32.0
41088;39.0
41089;
41090;
41091;
41092;25.0
41093;
41094;
41095;59.0
41096;23.0
41097;
41098;
41099;
41100;13.0
41101;21.0
41102;27.0
41103;
41104;52.0
41105;
41106;32.0
41107;
41108;55.0
41109;17.0
41110;28.0
41111;25.0
41112;
41113;
41114;23.0
41115;
41116;32.0
41117;34.0
41118;
41119;
41120;27.0
41121;45.0
41122;56.0
41123;40.0
41124;20.0
41125;20.0
41126;18.0
41127;
41128;45.0
41129;17.0
41130;16.0
41131;
41132;
41133;
41134;21.0
41135;37.0
41136;22.0
41137;29.0
41138;38.0
41139;23.0
41140;36.0
41141;53.0
41142;
41143;40.0
41144;39.0
41145;
41146;52.0
41147;27.0
41148;51.0
41149;
41150;22.0
41151;
41152;
41153;27.0
41154;40.0
41155;41.0
41156;47.0
41157;33.0
41158;28.0
41159;
41160;
41161;
41162;
41163;29.0
41164;18.0
41165;38.0
41166;63.0
41167;32.0
41168;32.0
41169;26.0
41170;32.0
41171;19.0
41172;
41173;
41174;47.0
41175;
41176;52.0
41177;38.0
41178;
41179;25.0
41180;28.0
41181;33.0
41182;48.0
41183;31.0
41184;
41185;25.0
41186;18.0
41187;37.0
41188;
41189;26.0
41190;
41191;44.0
41192;52.0
41193;71.0
41194;
41195;
41196;38.0
41197;
41198;33.0
41199;57.0
41200;72.0
41201;19.0
41202;37.0
41203;
41204;
41205;21.0
41206;19.0
41207;
41208;27.0
41209;
41210;43.0
41211;
41212;22.0
41213;
41214;59.0
41215;15.0
41216;
41217;
41218;26.0
41219;48.0
41220;32.0
41221;26.0
41222;60.0
41223;
41224;
41225;41.0
41226;58.0
41227;40.0
41228;41.0
41229;
41230;35.0
41231;35.0
41232;
41233;
41234;57.0
41235;
41236;34.0
41237;30.0
41238;
41239;17.0
41240;
41241;43.0
41242;
41243;49.0
41244;
41245;
41246;24.0
41247;16.0
41248;58.0
41249;32.0
41250;
41251;16.0
41252;
41253;28.0
41254;
41255;39.0
41256;
41257;
41258;41.0
41259;38.0
41260;15.0
41261;
41262;
41263;
41264;53.0
41265;
41266;52.0
41267;55.0
41268;
41269;44.0
41270;32.0
41271;
41272;31.0
41273;
41274;
41275;58.0
41276;31.0
41277;56.0
41278;52.0
41279;27.0
41280;
41281;34.0
41282;
41283;
41284;34.0
41285;20.0
41286;49.0
41287;
41288;
41289;
41290;15.0
41291;23.0
41292;
41293;45.0
41294;33.0
41295;
41296;27.0
41297;47.0
41298;
41299;
41300;
41301;15.0
41302;
41303;24.0
41304;39.0
41305;62.0
41306;
41307;
41308;48.0
41309;33.0
41310;39.0
41311;
41312;40.0
41313;41.0
41314;18.0
41315;
41316;
41317;21.0
41318;
41319;28.0
41320;
41321;
41322;26.0
41323;31.0
41324;
41325;
41326;15.0
41327;
41328;45.0
41329;44.0
41330;22.0
41331;
41332;
41333;
41334;53.0
41335;
41336;51.0
41337;34.0
41338;24.0
41339;
41340;27.0
41341;
41342;31.0
41343;29.0
41344;
41345;13.0
41346;44.0
41347;31.0
41348;
41349;13.0
41350;
41351;
41352;50.0
41353;26.0
41354;28.0
41355;38.0
41356;
41357;19.0
41358;
41359;66.0
41360;20.0
41361;39.0
41362;29.0
41363;
41364;34.0
41365;
41366;26.0
41367;54.0
41368;
41369;33.0
41370;35.0
41371;37.0
41372;
41373;
41374;53.0
41375;57.0
41376;
41377;37.0
41378;
41379;
41380;
41381;
41382;
41383;
41384;
41385;
41386;
41387;
41388;
41389;24.0
41390;28.0
41391;
41392;48.0
41393;
41394;
41395;
41396;
41397;40.0
41398;21.0
41399;24.0
41400;
41401;26.0
41402;
41403;
41404;
41405;
41406;28.0
41407;34.0
41408;32.0
41409;
41410;48.0
41411;
41412;32.0
41413;52.0
41414;
41415;
41416;24.0
41417;39.0
41418;28.0
41419;
41420;
41421;
41422;
41423;34.0
41424;37.0
41425;31.0
41426;24.0
41427;32.0
41428;
41429;43.0
41430;19.0
41431;49.0
41432;57.0
41433;
41434;
41435;
41436;
41437;45.0
41438;
41439;35.0
41440;
41441;45.0
41442;
41443;16.0
41444;38.0
41445;
41446;20.0
41447;30.0
41448;
41449;
41450;
41451;51.0
41452;21.0
41453;30.0
41454;38.0
41455;
41456;
41457;
41458;
41459;
41460;23.0
41461;
41462;
41463;26.0
41464;
41465;49.0
41466;43.0
41467;
41468;30.0
41469;
41470;27.0
41471;
41472;
41473;
41474;31.0
41475;31.0
41476;50.0
41477;36.0
41478;51.0
41479;31.0
41480;
41481;
41482;
41483;30.0
41484;41.0
41485;
41486;22.0
41487;
41488;42.0
41489;55.0
41490;
41491;38.0
41492;
41493;
41494;18.0
41495;43.0
41496;32.0
41497;51.0
41498;
41499;48.0
41500;47.0
41501;
41502;57.0
41503;44.0
41504;
41505;
41506;35.0
41507;51.0
41508;34.0
41509;39.0
41510;43.0
41511;38.0
41512;
41513;57.0
41514;43.0
41515;53.0
41516;34.0
41517;33.0
41518;
41519;
41520;43.0
41521;
41522;
41523;51.0
41524;
41525;46.0
41526;47.0
41527;48.0
41528;
41529;48.0
41530;39.0
41531;
41532;
41533;54.0
41534;
41535;
41536;50.0
41537;25.0
41538;30.0
41539;24.0
41540;51.0
41541;
41542;52.0
41543;14.0
41544;
41545;
41546;
41547;34.0
41548;
41549;38.0
41550;29.0
41551;21.0
41552;20.0
41553;
41554;23.0
41555;20.0
41556;
41557;
41558;19.0
41559;35.0
41560;66.0
41561;46.0
41562;26.0
41563;28.0
41564;39.0
41565;19.0
41566;
41567;
41568;25.0
41569;54.0
41570;45.0
41571;29.0
41572;
41573;35.0
41574;
41575;
41576;56.0
41577;42.0
41578;
41579;31.0
41580;47.0
41581;49.0
41582;34.0
41583;63.0
41584;
41585;
41586;73.0
41587;
41588;
41589;51.0
41590;
41591;40.0
41592;
41593;61.0
41594;28.0
41595;18.0
41596;40.0
41597;51.0
41598;
41599;
41600;54.0
41601;54.0
41602;52.0
41603;58.0
41604;
41605;42.0
41606;
41607;
41608;53.0
41609;
41610;
41611;43.0
41612;32.0
41613;35.0
41614;
41615;39.0
41616;22.0
41617;
41618;30.0
41619;
41620;
41621;49.0
41622;30.0
41623;42.0
41624;
41625;54.0
41626;
41627;51.0
41628;16.0
41629;61.0
41630;23.0
41631;
41632;
41633;
41634;63.0
41635;
41636;59.0
41637;43.0
41638;
41639;60.0
41640;
41641;36.0
41642;
41643;22.0
41644;66.0
41645;
41646;
41647;56.0
41648;
41649;
41650;53.0
41651;67.0
41652;
41653;52.0
41654;41.0
41655;44.0
41656;28.0
41657;48.0
41658;53.0
41659;29.0
41660;36.0
41661;52.0
41662;34.0
41663;
41664;
41665;
41666;24.0
41667;
41668;34.0
41669;36.0
41670;
41671;
41672;25.0
41673;16.0
41674;58.0
41675;
41676;68.0
41677;25.0
41678;
41679;31.0
41680;
41681;27.0
41682;
41683;
41684;26.0
41685;
41686;
41687;
41688;
41689;46.0
41690;57.0
41691;25.0
41692;24.0
41693;27.0
41694;
41695;27.0
41696;45.0
41697;
41698;19.0
41699;
41700;42.0
41701;25.0
41702;35.0
41703;27.0
41704;
41705;31.0
41706;45.0
41707;42.0
41708;
41709;59.0
41710;50.0
41711;
41712;51.0
41713;71.0
41714;
41715;45.0
41716;
41717;29.0
41718;43.0
41719;
41720;54.0
41721;
41722;25.0
41723;29.0
41724;
41725;53.0
41726;
41727;
41728;
41729;
41730;
41731;29.0
41732;30.0
41733;35.0
41734;
41735;32.0
41736;51.0
41737;
41738;16.0
41739;67.0
41740;
41741;44.0
41742;17.0
41743;43.0
41744;53.0
41745;62.0
41746;37.0
41747;17.0
41748;45.0
41749;
41750;
41751;45.0
41752;23.0
41753;
41754;56.0
41755;57.0
41756;
41757;58.0
41758;52.0
41759;
41760;50.0
41761;57.0
41762;56.0
41763;39.0
41764;
41765;
41766;28.0
41767;30.0
41768;
41769;
41770;
41771;29.0
41772;
41773;20.0
41774;38.0
41775;
41776;28.0
41777;
41778;
41779;23.0
41780;
41781;54.0
41782;52.0
41783;
41784;
41785;
41786;15.0
41787;
41788;
41789;47.0
41790;25.0
41791;21.0
41792;
41793;14.0
41794;32.0
41795;
41796;37.0
41797;29.0
41798;
41799;
41800;
41801;36.0
41802;57.0
41803;36.0
41804;
41805;19.0
41806;50.0
41807;50.0
41808;29.0
41809;18.0
41810;
41811;
41812;28.0
41813;
41814;17.0
41815;44.0
41816;25.0
41817;39.0
41818;
41819;
41820;
41821;
41822;37.0
41823;56.0
41824;23.0
41825;51.0
41826;77.0
41827;
41828;42.0
41829;
41830;
41831;52.0
41832;36.0
41833;38.0
41834;
41835;43.0
41836;
41837;
41838;39.0
41839;62.0
41840;16.0
41841;
41842;
41843;43.0
41844;38.0
41845;55.0
41846;15.0
41847;45.0
41848;
41849;24.0
41850;15.0
41851;
41852;46.0
41853;
41854;
41855;45.0
41856;51.0
41857;61.0
41858;37.0
41859;43.0
41860;36.0
41861;40.0
41862;
41863;22.0
41864;47.0
41865;28.0
41866;23.0
41867;
41868;
41869;33.0
41870;
41871;60.0
41872;47.0
41873;
41874;
41875;36.0
41876;32.0
41877;50.0
41878;50.0
41879;
41880;
41881;21.0
41882;24.0
41883;25.0
41884;38.0
41885;53.0
41886;25.0
41887;26.0
41888;39.0
41889;
41890;21.0
41891;35.0
41892;23.0
41893;69.0
41894;52.0
41895;28.0
41896;25.0
41897;20.0
41898;18.0
41899;
41900;31.0
41901;44.0
41902;74.0
41903;17.0
41904;44.0
41905;
41906;34.0
41907;68.0
41908;
41909;50.0
41910;55.0
41911;19.0
41912;
41913;
41914;
41915;63.0
41916;58.0
41917;56.0
41918;35.0
41919;17.0
41920;35.0
41921;
41922;44.0
41923;
41924;
41925;37.0
41926;70.0
41927;
41928;
41929;
41930;50.0
41931;
41932;31.0
41933;33.0
41934;
41935;24.0
41936;
41937;30.0
41938;
41939;12.0
41940;41.0
41941;
41942;45.0
41943;
41944;56.0
41945;
41946;43.0
41947;54.0
41948;
41949;
41950;48.0
41951;22.0
41952;
41953;
41954;
41955;
41956;24.0
41957;31.0
41958;26.0
41959;58.0
41960;48.0
41961;
41962;
41963;19.0
41964;
41965;
41966;
41967;
41968;
41969;64.0
41970;
41971;34.0
41972;
41973;57.0
41974;22.0
41975;
41976;33.0
41977;
41978;
41979;34.0
41980;17.0
41981;31.0
41982;29.0
41983;
41984;
41985;25.0
41986;53.0
41987;37.0
41988;24.0
41989;
41990;
41991;20.0
41992;37.0
41993;34.0
41994;53.0
41995;33.0
41996;
41997;28.0
41998;
41999;29.0
42000;34.0
42001;27.0
42002;20.0
42003;47.0
42004;
42005;
42006;30.0
42007;
42008;45.0
42009;40.0
42010;16.0
42011;18.0
42012;
42013;
42014;21.0
42015;16.0
42016;20.0
42017;21.0
42018;
42019;
42020;42.0
42021;49.0
42022;
42023;36.0
42024;25.0
42025;29.0
42026;44.0
42027;22.0
42028;21.0
42029;27.0
42030;
42031;28.0
42032;43.0
42033;
42034;57.0
42035;
42036;39.0
42037;55.0
42038;43.0
42039;
42040;
42041;
42042;55.0
42043;
42044;
42045;50.0
42046;
42047;23.0
42048;
42049;
42050;30.0
42051;31.0
42052;33.0
42053;
42054;
42055;
42056;41.0
42057;38.0
42058;41.0
42059;40.0
42060;47.0
42061;19.0
42062;54.0
42063;
42064;33.0
42065;34.0
42066;25.0
42067;
42068;
42069;
42070;
42071;31.0
42072;25.0
42073;14.0
42074;56.0
42075;
42076;
42077;56.0
42078;
42079;
42080;
42081;
42082;
42083;
42084;24.0
42085;24.0
42086;27.0
42087;
42088;
42089;
42090;
42091;43.0
42092;73.0
42093;50.0
42094;15.0
42095;56.0
42096;45.0
42097;
42098;49.0
42099;47.0
42100;
42101;
42102;
42103;
42104;
42105;29.0
42106;
42107;
42108;13.0
42109;
42110;70.0
42111;61.0
42112;21.0
42113;40.0
42114;
42115;
42116;37.0
42117;26.0
42118;42.0
42119;
42120;
42121;28.0
42122;38.0
42123;35.0
42124;
42125;34.0
42126;
42127;
42128;41.0
42129;
42130;
42131;34.0
42132;
42133;39.0
42134;46.0
42135;20.0
42136;16.0
42137;47.0
42138;
42139;
42140;38.0
42141;26.0
42142;32.0
42143;31.0
42144;
42145;
42146;25.0
42147;
42148;
42149;
42150;
42151;
42152;
42153;
42154;33.0
42155;53.0
42156;39.0
42157;18.0
42158;42.0
42159;30.0
42160;
42161;
42162;18.0
42163;50.0
42164;62.0
42165;57.0
42166;17.0
42167;
42168;
42169;38.0
42170;48.0
42171;52.0
42172;55.0
42173;37.0
42174;46.0
42175;
42176;
42177;
42178;
42179;56.0
42180;30.0
42181;53.0
42182;45.0
42183;37.0
42184;
42185;
42186;48.0
42187;
42188;32.0
42189;
42190;40.0
42191;50.0
42192;48.0
42193;16.0
42194;56.0
42195;
42196;
42197;24.0
42198;
42199;38.0
42200;53.0
42201;
42202;28.0
42203;40.0
42204;57.0
42205;29.0
42206;46.0
42207;23.0
42208;32.0
42209;
42210;46.0
42211;35.0
42212;
42213;
42214;49.0
42215;39.0
42216;23.0
42217;39.0
42218;
42219;44.0
42220;
42221;37.0
42222;34.0
42223;
42224;
42225;
42226;
42227;34.0
42228;37.0
42229;
42230;35.0
42231;54.0
42232;31.0
42233;56.0
42234;
42235;
42236;35.0
42237;26.0
42238;8.0
42239;
42240;36.0
42241;
42242;35.0
42243;49.0
42244;29.0
42245;41.0
42246;41.0
42247;
42248;
42249;28.0
42250;20.0
42251;30.0
42252;22.0
42253;
42254;38.0
42255;35.0
42256;
42257;40.0
42258;47.0
42259;
42260;51.0
42261;55.0
42262;54.0
42263;
42264;29.0
42265;39.0
42266;53.0
42267;49.0
42268;46.0
42269;22.0
42270;50.0
42271;63.0
42272;
42273;34.0
42274;26.0
42275;37.0
42276;
42277;
42278;30.0
42279;
42280;
42281;36.0
42282;
42283;
42284;
42285;29.0
42286;29.0
42287;
42288;
42289;36.0
42290;27.0
42291;
42292;61.0
42293;26.0
42294;47.0
42295;30.0
42296;
42297;30.0
42298;
42299;
42300;40.0
42301;33.0
42302;24.0
42303;
42304;
42305;47.0
42306;42.0
42307;
42308;26.0
42309;
42310;26.0
42311;
42312;56.0
42313;20.0
42314;46.0
42315;30.0
42316;
42317;40.0
42318;55.0
42319;66.0
42320;34.0
42321;43.0
42322;
42323;
42324;68.0
42325;
42326;48.0
42327;23.0
42328;47.0
42329;
42330;
42331;36.0
42332;53.0
42333;
42334;
42335;49.0
42336;
42337;44.0
42338;
42339;55.0
42340;
42341;
42342;33.0
42343;45.0
42344;46.0
42345;
42346;
42347;
42348;51.0
42349;
42350;27.0
42351;
42352;41.0
42353;
42354;45.0
42355;49.0
42356;
42357;35.0
42358;
42359;
42360;
42361;
42362;37.0
42363;
42364;
42365;17.0
42366;31.0
42367;42.0
42368;34.0
42369;
42370;32.0
42371;54.0
42372;21.0
42373;37.0
42374;27.0
42375;32.0
42376;
42377;32.0
42378;25.0
42379;
42380;26.0
42381;25.0
42382;45.0
42383;42.0
42384;
42385;44.0
42386;46.0
42387;53.0
42388;
42389;40.0
42390;37.0
